,name_eng,city_eng,country_eng,latitude,longitude
4823,Mildenhall Arpt,Mildenhall,United Kingdom,52.361933,0.486406
4824,Miami International Airport,Miami,United States,25.795365,-80.290116
4825,Minot AFB,Minot,United States,48.415769,-101.358039
4826,Crystal,Minneapolis,United States,45.061986,-93.353938
4827,Rejon,Merida,Mexico,20.936981,-89.657672
4828,Delaware County,Muncie,United States,40.242472,-85.39575
4829,Roy Hurd Memorial,Monahans,United States,31.582472,-102.909028
4830,Mian Yang,Mian Yang,China,31.428056,104.741111
4831,Mitchell Plateau,Mitchell Plateau,Australia,-14.791389,125.824444
4832,Dr Gastao Vidigal,Marilia,Brazil,-22.196892,-49.9264
4833,Mili Island,Mili Island,Marshall Islands,6.083333,171.733333
4834,Mikkeli,Mikkeli,Finland,61.6866,27.201794
4835,Merimbula,Merimbula,Australia,-36.908611,149.901389
4836,Minnipa,Minnipa,Australia,-32.839167,135.144999
4837,Miami,Miami,United States,36.909221,-94.8875
4838,Mitspeh Ramon,Mitspeh Ramon,Israel,30.776061,34.666769
4839,Simуn Bolнvar International,Maiquetнa,Venezuela,41.195986,-96.112265
4840,Monastir,Monastir,Tunisia,35.758056,10.754722
4841,Misima Island,Misima Island,Papua New Guinea,-10.689167,152.838333
4842,Kern County,Shafter,United States,35.505944,-119.191722
4843,Maiduguri,Maiduguri,Nigeria,11.855347,13.08095
4844,Millville,Millville,United States,39.367806,-75.072222
4845,Municipal,Marshalltown,United States,42.112726,-92.917788
4846,Miriti,Miriti,Colombia,-1.133,-70.25
4847,Mittiebah,Mittiebah,Australia,-18.8075,137.082222
4848,Mainoru,Mainoru,Australia,-14.053611,134.093611
4849,Manja,Manja,Madagascar,-21.425833,44.315278
4850,Mejit Island,Mejit Island,Marshall Islands,10.283333,170.883333
4851,Man,Man,Cote D&#039;Ivoire,7.272069,-7.587364
4852,Mohenjodaro,Mohenjodaro,Pakistan,27.335156,68.143053
4853,Majkin,Majkin,Marshall Islands,7.833,168.167
4854,Kjaerstad,Mosjoen,Norway,65.783997,13.214914
4855,Mayajigua,Mayajigua,Cuba,22.230833,-79.062222
4856,Majma,Majma,Saudi Arabia,25.933,45.367
4857,Mitiga,Mitiga,Libya,32.894084,13.276
4858,Moki,Moki,Papua New Guinea,-5.717,145.233
4859,Shark Bay,Monkey Mia,Australia,-25.893889,113.577222
4860,Mouila,Mouila,Gabon,-1.845142,11.056656
4861,Mbuji Mayi,Mbuji Mayi,Democratic Republic Of Congo,-6.121236,23.569008
4862,Amborovy,Majunga,Madagascar,-15.667144,46.351828
4863,Mount Etjo Lodge,Mount Etjo Lodge,Namibia,-22.8,17.88333333
4864,Manjimup,Manjimup,Australia,-34.265278,116.140278
4865,Jackson,Jackson,United States,43.650041,-94.986546
4866,Miramar,Miramar,Argentina,-38.227055,-57.86972
4867,Maganja Da Costa,Maganja Da Costa,Mozambique,-25.35,32.21666667
4868,Mytilene International Airport,Mytilene,Greece,39.056667,26.598333
4869,Mamuju,Mamuju,Indonesia,-2.683,118.9
4870,San Javier,Murcia,Spain,37.774972,-0.812389
4871,Mahenye,Mahenye,Mozambique,-21.11666667,32.38333333
4872,Robert J. Miller,Toms River,United States,39.927498,-74.292379
4873,Mangunjaya,Mangunjaya,Indonesia,-2.733,103.567
4874,Mirnyj,Mirnyj,Russian Federation,62.534689,114.038928
4875,Marianske Lazne,Marianske Lazne,Czech Republic,49.923325,12.726666
4876,Mekambo,Mekambo,Gabon,0.976,13.968
4877,Downtown,Kansas City,United States,39.122937,-94.592822
4878,Chagni,Chagni,Ethiopia,11.033,36.467
4879,General Mitchell International,Milwaukee,United States,42.947211,-87.89673
4880,Mckenna AAF,Columbus,United States,32.37166666,-84.80694444
4881,Muskegon,Muskegon,United States,43.167672,-86.235439
4882,Mokhotlong,Mokhotlong,Lesotho,-29.280556,29.070556
4883,Makoua,Makoua,Congo,-0.017,15.583
4884,Molokai,Hoolehua,United States,21.152886,-157.096256
4885,Mc Kellar-Sipes Regional,Jackson,United States,35.599889,-88.915611
4886,Mukah,Mukah,Malaysia,2.906944,112.075
4887,Malekolon,Malekolon,Papua New Guinea,-4.017,153.65
4888,Davis Field,Muskogee,United States,35.65773,-95.361644
4889,Makemo,Makemo,French Polynesia,-16.583919,-143.658369
4890,Mopah,Merauke,Indonesia,-8.520294,140.418453
4891,Meekatharra,Meekatharra,Australia,-26.611667,118.547778
4892,Mekane Selam,Mekane Selam,Ethiopia,10.75,38.767
4893,Municipal,Mankato,United States,44.222778,-93.919306
4894,Makokou,Makokou,Gabon,0.579211,12.890908
4895,Mt Cavenagh,Mt Cavenagh,Australia,-25.967499,133.208333
4896,Rendani,Manokwari,Indonesia,-0.891833,134.049183
4897,Mukalla,Mukalla,Yemen,14.65,49.317
4898,Mackay,Mackay,Australia,-21.171667,149.179722
4899,Batu Berendam,Malacca,Malaysia,2.263361,102.251553
4900,Malta International,Gudja,Malta,35.857497,14.4775
4901,Melbourne International Airport,Melbourne,United States,28.102753,-80.645257
4902,Mc Alester,Mc Alester,United States,34.882402,-95.783463
4903,Malad City,Malad City,United States,42.170444,-112.289306
4904,Male International,Male,Maldives,4.191833,73.529128
4905,Milford,Milford,United States,38.426633,-113.012456
4906,Abdul Rahman Saleh,Malang,Indonesia,-7.926556,112.714514
4907,EuroAirport,Basel Mulhouse Freiburg,France,47.59,7.529167
4908,Quad-City,Moline,United States,41.448286,-90.50752
4909,Baldwin County,Milledgeville,United States,33.154224,-83.241414
4910,Malta,Malta,United States,48.366944,-107.919333
4911,Marshall,Marshall,United States,61.88333333,-162.0666667
4912,Francisco J. Mъgica Internacional,Morelia,Mexico,19.849944,-101.0255
4913,Melilla,Melilla,Spain,35.279817,-2.956256
4914,Milos,Milos,Greece,36.696111,24.4775
4915,Malabang,Malabang,Philippines,7.617222,124.058611
4916,Malalaua,Malalaua,Papua New Guinea,-8.067,146.15
4917,Millicent,Millicent,Australia,-37.583611,140.366111
4918,Municipal,Miles City,United States,46.427972,-105.88625
4919,Millinocket,Millinocket,United States,45.647836,-68.685562
4920,Municipal,Monroe,United States,32.510866,-92.037688
4921,Merluna,Merluna,Australia,-13.067,142.45
4922,Sprigg Payne,Monrovia,Liberia,6.289061,-10.758722
4923,Malatya,Malatya,Turkey,38.435347,38.091006
4924,Manley Hot Springs,Manley Hot Springs,United States,64.997564,-150.64413
4925,Melo,Melo,Uruguay,-32.337882,-54.216678
4926,Memanbetsu,Memanbetsu,Japan,43.880606,144.164053
4927,Ciudad Mante,Ciudad Mante,Mexico,22.740367,-99.018228
4928,Maridor,Minami Daito,Japan,25.846533,131.263494
4929,Durham Tees Valley,"Teesside, Durham",United Kingdom,54.509189,-1.429406
4930,Mamfe,Mamfe,Cameroon,5.704167,9.306389
4931,Mount Magnet,Mount Magnet,Australia,-28.116111,117.841667
4932,Mammoth Lakes,Mammoth Lakes,United States,37.624056,-118.83875
4933,McMinn County,Athens,Greece,35.399194,-84.561778
4934,Matsumoto,Matsumoto,Japan,36.166758,137.922669
4935,Murmansk Airport Murmashi,Murmansk,Russian Federation,68.781672,32.750822
4936,Municipal-Ryan Field,Marshall,United States,44.45173,-95.82442
4937,Middlemount,Middlemount,Australia,-22.8025,148.704722
4938,Minute Man Airfield,Stow,United States,42.43333333,-71.50277778
4939,Vila Do Maio,Maio,Cape Verde,15.155928,-23.213703
4940,Mompos,Mompos,Colombia,9.268781,-74.652336
4941,Mbala,Mbala,Zambia,-8.859167,31.336389
4942,Camp Maybry AHP,Austin,United States,30.316873,-97.766951
4943,Selfs,Marks,United States,34.231456,-90.289562
4944,Mc Entire ANG Base,Columbia,United States,33.918819,-80.800597
4945,Municipal,Morristown,United States,40.799333,-74.414889
4946,Mal,Mal,Venezuela,45.194546,-123.136068
4947,Moma,Moma,Mozambique,-16.733,39.217
4948,Sturup,Malmo,Sweden,55.530193,13.371639
4949,Hirara,Miyako Jima,Japan,24.782833,125.295111
4950,Maimana,Maimana,Afghanistan,35.938611,64.769166
4951,Melangguane,Melangguane,Indonesia,4.006944,126.673056
4952,Moanda,Moanda,Democratic Republic Of Congo,-5.930858,12.351789
4953,Nacala,Nacala,Mozambique,-14.488233,40.71225
4954,Medina,Medina,Colombia,4.483,-73.333
4955,Mungeranie,Mungeranie,Australia,-28.009167,138.657222
4956,Mana Island Airstrip,Mana Island,Fiji,-17.673056,177.098333
4957,Maningrida,Maningrida,Australia,-12.056111,134.234167
4958,Minneriya,Minneriya,Sri Lanka,8.049806,80.981375
4959,Gerald&#039;s Airport,Gerald&#039;s Park,Montserrat,16.791389,-62.193333
4960,Mananjary,Mananjary,Madagascar,-21.201772,48.358317
4961,Maiana,Maiana,Kiribati,1.003611,173.030833
4962,Ninoy Aquino Intl,Manila,Philippines,14.508647,121.019581
4963,Menominee,Menominee,United States,45.12665,-87.638441
4964,Municipal,Marion,United States,40.61625,-83.063472
4965,Manono,Manono,Democratic Republic Of Congo,-7.288889,27.394444
4966,Maron,Maron,Sierra Leone,-1.55,145.033
4967,Monto,Monto,Australia,-24.885833,151.100278
4968,Mongu,Mongu,Zambia,-15.254542,23.162306
4969,Mansa,Mansa,Zambia,-11.138611,28.875556
4970,Minto,Minto,United States,65.148168,-149.36859
4971,Maulmyine,Maulmyine,Myanmar,16.444747,97.660669
4972,Mountain Valley,Mountain Valley,Australia,-14.117,133.833
4973,Macdonald Downs,Macdonald Downs,Australia,-22.447778,135.203056
4974,Manicore,Manicore,Brazil,-5.811381,-61.278319
4975,Mono,Mono,Solomon Islands,-7.416944,155.564722
4976,Manassas,Manassas,United States,38.721417,-77.515444
4977,Orestes Acosta,Moa,Cuba,20.654114,-74.922114
4978,Mobile Regional Airport,"Alabama, AL",United States,30.691417,-88.242833
4979,Montes Claros,Montes Claros,Brazil,-16.706924,-43.8189
4980,Municipal,"Modesto, CA",United States,37.625817,-120.954421
4981,Momeik,Momeik,Myanmar,23.092525,96.645272
4982,Waioti,Maumere,Indonesia,-8.640647,122.236889
4983,Mong Hsat,Mong Hsat,Myanmar,20.516758,99.256825
4984,Mohanbari,Mohanbari,India,27.483,95.017
4985,Mitiaro Island,Mitiaro Island,Cook Islands,-19.842499,-157.703333
4986,Moengo,Moengo,Suriname,5.6075,-54.4
4987,Mankono,Mankono,Cote D&#039;Ivoire,8.067,-6.2
4988,Aro,Molde,Norway,62.744722,7.2625
4989,Moudjeria,Moudjeria,Mauritania,17.75,-12.5
4990,Mount Cook Airport,Mount Cook,New Zealand,-43.765,170.133333
4991,Moomba,Moomba,Australia,-28.099444,140.196944
4992,Municipal,Mount Pleasant,United States,43.621639,-84.737306
4993,Morondava,Morondava,Madagascar,-20.28475,44.317614
4994,Moore-Murrell,Morristown,United States,36.179389,-83.375444
4995,Intermediate,Moses Point,United States,64.698182,-162.057299
4996,International,Minot,United States,48.257639,-101.278028
4997,Mountain Village,Mountain Village,United States,62.095362,-163.682059
4998,Moranbah,Moranbah,Australia,-22.057778,148.0775
4999,Municipal,Morris,Mexico,45.565968,-95.967187
5000,Monterrey,Monterrey,Colombia,4.883,-72.9
5001,Temae,Moorea,French Polynesia,-17.489972,-149.761869
5002,Mpacha,Mpacha,Namibia,-17.634167,24.176389
5003,SPB,Miami,United States,25.778333,-80.170278
5004,Muko-Muko,Muko-Muko,Indonesia,-2.533,101.083
5005,Mirpur Khas,Mirpur Khas,Pakistan,25.682778,69.072778
5006,Griswold,Madison,United States,41.271182,-72.54973
5007,Mapoda,Mapoda,Papua New Guinea,-7.967,143.167
5008,Makini,Makini,Papua New Guinea,-6.533,147.65
5009,Malay,Caticlan,Philippines,11.924503,121.95405
5010,Mamitupo,Mamitupo,Panama,9.167,-77.967
5011,Petit Jean Park,Morrilton,United States,35.138863,-92.909197
5012,Mokpo,Mokpo,Korea (South),34.758906,126.379872
5013,Montpellier Mйditerranйe,Montpellier,France,43.583333,3.961389
5014,Maputo International,Maputo,Mozambique,-25.920836,32.572606
5015,Mount Pleasant,Mount Pleasant,Falkland Islands,-51.822777,-58.447222
5016,Mt Pocono,Mt Pocono,United States,41.137472,-75.378889
5017,Mulatupo,Mulatupo,Panama,8.933,-77.733
5018,Maan,Maan,Jordan,30.167,35.783
5019,Mcpherson,Mcpherson,United States,38.352444,-97.691306
5020,Mount Pleasant,Mount Pleasant,United States,33.15,-94.96666667
5021,Maliana,Maliana,Indonesia,-8.972222,125.215278
5022,Mapua,Mapua,Papua New Guinea,-2.8,151.983
5023,Edward F Knapp State,"Montpelier, VT",United States,44.203505,-72.562329
5024,Mariupol,Mariupol,Ukraine,47.076128,37.449569
5025,Miyanmin,Miyanmin,Papua New Guinea,-4.9,141.617
5026,Maripasoula,Maripasoula,French Guiana,3.657499,-54.037222
5027,Municipal,Mt Pleasant,United States,40.94659,-91.51107
5028,Mandora,Mandora,Australia,-19.738056,120.838056
5029,Municipal,Macomb,United States,40.520083,-90.652389
5030,Miquelon Aprt,Miquelon,St. Pierre and Miquelon,47.095833,-56.384444
5031,Maquinchao,Maquinchao,Argentina,-41.25,-68.733
5032,Marqua,Marqua,Australia,-22.805833,137.251389
5033,Magnitogorsk,Magnitogorsk,Russian Federation,53.393131,58.755661
5034,Midgard,Midgard,Norway,62.36666667,6.433333333
5035,Municipal,Minacu,Brazil,-13.549103,-48.195347
5036,Quincy,Quincy,United States,42.25,-71
5037,Merkez,Balikesir,Turkey,39.843486,-85.897064
5038,San Matias,San Matias,Bolivia,-11.7,-66.65
5039,Mildura,Mildura,Australia,-34.229167,142.085556
5040,Mardin,Mardin,Turkey,37.223336,40.631667
5041,Mo I Rana,Mo I Rana,Norway,66.363889,14.301389
5042,Malam,Malam,Niger,13.25,6.75
5043,Kruger Mpumalanga,Nelspruit,South Africa,-25.383189,31.105603
5044,Moundou,Moundou,Chad,8.624406,16.071418
5045,Mosquera,Mosquera,Colombia,2.5,-78.417
5046,Mustique,Mustique Island,Saint Vincent and the Grenadines,12.887778,-61.18
5047,Sawyer International,Marquette,United States,46.353639,-87.395361
5048,Mariquita,Mariquita,Colombia,5.212594,-74.883697
5049,Mostaganem,Mostaganem,Bosnia And Herzegovina,35.908806,0.149383
5050,Telfair-Wheeler,Mc Rae,Belize,32.096995,-82.879411
5051,Makale,Makale,Ethiopia,13.467367,39.533464
5052,Smyrna,Smyrna,United States,36.008972,-86.520083
5053,Margaret River,Margaret River,Australia,-18.63333333,126.8666667
5054,Misurata,Misurata,Libya,32.325,15.061
5055,Eastern Wv Regional Airport/Shepherd Field,Martinsburg,United States,39.401903,-77.984669
5056,Maury County,Columbia,United States,35.554389,-87.179139
5057,A Carnevalli,Merida,Venezuela,8.582294,-71.161186
5058,Mara Lodges,Mara Lodges,Kenya,-1.404722,35.008056
5059,Municipal,Marfa,United States,30.371103,-104.017586
5060,Mareeba,Mareeba,Australia,-17.069167,145.419167
5061,May River,May River,Papua New Guinea,34.73355,-76.660596
5062,Merrill Field,Anchorage,United States,61.213545,-149.844446
5063,Marcala,Marcala,Honduras,14.15,-88.033
5064,Marco Island,Marco Island,United States,25.995028,-81.672528
5065,Miners Lake,Miners Lake,Australia,-20.067,145.583
5066,Manare,Manare,Papua New Guinea,-9.2,147.617
5067,Lenoir,Morganton,United States,35.820234,-81.611412
5068,Masterton,Masterton,New Zealand,-40.973333,175.633611
5069,Marla,Marla,Australia,-27.334,133.628
5070,Marinduque,Marinduque,Philippines,13.360967,121.825583
5071,Macara,Macara,Ecuador,-4.378231,-79.941022
5072,Marseille Provence Airport,Marseille,France,43.436667,5.215
5073,Moroak,Moroak,Australia,-14.817,133.7
5074,Sir Seewoosagur Ramgoolam Int,Plaisance,Mauritius,-20.430235,57.6836
5075,Mineralnye Vodyj,Mineralnye Vody,Russian Federation,44.225072,43.081889
5076,Maribo,Maribo,Denmark,54.699344,11.440117
5077,Mahshahr,Bandar Mahshahr,Iran,30.556192,49.151879
5078,Monterey Peninsula,Monterey,United States,36.587,-121.842944
5079,Moree,Moree,Australia,-29.498889,149.844722
5080,Muskrat Dam,Muskrat Dam,Canada,53.441111,-91.763056
5081,Marigot SPB,St Martin,Netherlands,18.033,-63.1
5082,Falcon Field,Mesa,United States,33.460833,-111.728333
5083,Mt Pleasant,Mt Pleasant,United States,39.526543,-111.476087
5084,Kent International,Manston,United Kingdom,51.342222,1.346111
5085,Mount Swan,Mount Swan,Australia,-22.584722,135.031389
5086,Matsaile,Matsaile,Lesotho,-29.813611,28.809167
5087,Masirah,Masirah,Oman,20.675434,58.890467
5088,Masalembo,Masalembo,Philippines,14.96666667,120.6666667
5089,Misawa,Misawa,Japan,40.703222,141.368364
5090,Mastic Point,Mastic Point,Greece,36.85083333,27.07611111
5091,Sheffield,Sheffield,United States,34.745306,-87.610222
5092,Masi Manimba,Masi Manimba,Democratic Republic Of Congo,-4.783,17.85
5093,Dane County Regional,Madison,United States,43.139858,-89.337514
5094,Missoula International,Missoula,United States,46.916306,-114.090556
5095,Minneapolis - St. Paul Intl,Minneapolis,United States,44.881957,-93.221766
5096,Minsk International 2,Minsk,Belarus,53.882469,28.030731
5097,Mus,Mus,Turkey,38.747769,41.661236
5098,Richards Field,Massena,United States,44.935833,-74.845556
5099,Maastricht/aachen,Maastricht,Netherlands,50.911658,5.770144
5100,Moshoeshoe Intl,Maseru,Lesotho,-29.462256,27.552503
5101,Sullivan County Intl,Monticello,United States,41.701639,-74.795028
5102,Massawa International,Massawa,Eritrea,15.669989,39.370103
5103,Mossendjo,Mossendjo,Congo,-2.95,12.7
5104,Namibe,Namibe,Angola,-15.261222,12.146756
5105,Matamata,Matamata,New Zealand,-37.734444,175.741944
5106,Monte Libano,Monte Libano,Colombia,7.971739,-75.432519
5107,Selfridge ANGB,Mt Clemens,United States,19.865278,-71.645
5108,Mt Sandford,Mt Sandford,Australia,-16.978333,130.554722
5109,Monte Alegre,Monte Alegre,Brazil,-1.9958,-54.074203
5110,Mizan Teferi,Mizan Teferi,Ethiopia,6.967,35.533
5111,Mato Grosso,Mato Grosso,Brazil,-15.017,-60.017
5112,Marathon Flight Strip,Marathon,Canada,24.726194,-81.051361
5113,Mosteiros,Mosteiros,Cape Verde,15.045,-24.339167
5114,Montrose Regional Airport,Montrose,United States,38.509796,-107.894243
5115,Makin Island,Makin Island,Kiribati,3.374444,172.992222
5116,Maitland,Maitland,Australia,-32.703333,151.488333
5117,SPB,Metlakatla,United States,55.131045,-131.578068
5118,Glenn L Martin,Baltimore,United States,39.325667,-76.413778
5119,Coles County Memorial,Mattoon,United States,39.477937,-88.279238
5120,Montauk Airport,Montauk,United States,41.076457,-71.920769
5121,Mitchell,Mitchell,Australia,-26.483333,147.936667
5122,S. Jeronimo,Monteria,Colombia,8.823678,-75.825944
5123,Matsapha Intl,Manzini,Swaziland,-26.529022,31.307519
5124,Minatitlan,Minatitlan,Mexico,18.103419,-94.580681
5125,Montepuez,Montepuez,Mozambique,-13.121944,39.052778
5126,Mota Lava,Mota Lava,Vanuatu,-13.666,167.712
5127,Municipal,Manitowoc,United States,44.128778,-87.680583
5128,Metro Field,Fairbanks,United States,64.80679,-147.762421
5129,Gen Mariano Escobedo,Monterrey,Mexico,25.778489,-100.106878
5130,Masada,Masada,Israel,31.328169,35.388608
5131,Munda,Munda,Solomon Islands,-8.327968,157.263092
5132,Maun,Maun,Botswana,-19.972564,23.431086
5133,Franz Josef Strauss,Munich,Germany,48.353783,11.786086
5134,Mueda,Mueda,Mozambique,-11.672922,39.563142
5135,Kamuela,Kamuela,United States,20.001327,-155.668107
5136,Muting,Muting,Indonesia,-7.3,140.55
5137,Mulege,Mulege,Mexico,26.906667,-111.968061
5138,Mersa Matruh,Mersa Matruh,Egypt,31.325356,27.221689
5139,Muir AAF,Fort Indiantown,Haiti,40.434833,-76.569333
5140,Mui,Mui,Ethiopia,5.817,35.8
5141,Mauke Island,Mauke Island,Cook Islands,-20.136111,-157.345278
5142,Spence,Moultrie,United States,31.137687,-83.70406
5143,Mumias,Mumias,Kenya,0.333,34.483
5144,Quiriquire,Maturin,Venezuela,9.749067,-63.1534
5145,AFB,Mountain Home,United States,43.043599,-115.872426
5146,Mulga Park,Mulga Park,Australia,-25.859722,131.649722
5147,Muccan,Muccan,Australia,-20.658889,120.066667
5148,Marudi,Marudi,Malaysia,4.1775,114.321944
5149,Marcus Island,Marcus Island,Japan,24.28972222,153.9791667
5150,Muscatine,Muscatine,United States,41.367778,-91.148222
5151,Mount Union,Mount Union,United States,40.317,-77.867
5152,Mustin Alf,Philadelphia,Egypt,29.48333333,31.06666667
5153,Mascara,Mascara,Algeria,35.216944,0.148333
5154,Multan,Multan,Pakistan,30.203222,71.419111
5155,Mouyondzi,Mouyondzi,Congo,-4.014722,13.966389
5156,Musoma,Musoma,Tanzania,-1.5025,33.801944
5157,Reykiahlid,Myvatn,Iceland,65.655833,-16.918056
5158,Franceville/Mvengue,Franceville,Gabon,-1.656156,13.438036
5159,Monroe - Walton County,Monroeville,Chad,31.458056,-87.351028
5160,Carrasco International,Montevideo,Uruguay,-34.838417,-56.030806
5161,Montevideo-Chippewa,"Montevideo, MN",United States,44.969056,-95.71025
5162,Dixsept Rosado,Mossoro,Brazil,-5.201919,-37.364347
5163,Mevang,Mevang,Gabon,0.083,11.083
5164,Macksville,Macksville,Australia,-30.717,152.917
5165,Manetai,Manetai,Papua New Guinea,-6.117,155.4
5166,Marlboro,Mandeville,Jamaica,18.017,-77.483
